osm_type,osm_id,osm_name,osm_name_normalised,osm_lat,osm_lon,osm_voltage,osm_substation,osm_operator,osm_ref,osm_location,osm_url
way,1057505192,Omagh South 33 kV Substation,omagh south 33 kv substation,54.5822758,-7.2816183,33000,distribution,NIE Networks,,,https://www.openstreetmap.org/way/1057505192
way,1058181929,Omagh West 33 kV Substation,omagh west 33 kv substation,54.5984195,-7.3137142,33000,distribution,NIE Networks,,,https://www.openstreetmap.org/way/1058181929
way,1058410282,Omagh East 33 kV Substation,omagh east 33 kv substation,54.6083223,-7.283341,33000,distribution,NIE Networks,,,https://www.openstreetmap.org/way/1058410282
way,1058435053,,,54.7470716,-7.4705182,11000,generation,NIE Networks,,,https://www.openstreetmap.org/way/1058435053
way,1058435054,,,54.7472122,-7.4709001,11000,generation,NIE Networks,,,https://www.openstreetmap.org/way/1058435054
way,1059097309,____ 33kV Substation,33kv substation,54.8049604,-7.3270025,33000,generation,NIE Networks,,,https://www.openstreetmap.org/way/1059097309
way,1059097316,____ 33kV Substation,33kv substation,54.7681611,-7.2608919,33000,generation,NIE Networks,,,https://www.openstreetmap.org/way/1059097316
way,1059118156,_____ 33 kV Substation,33 kv substation,55.0246925,-7.236909,33000,distribution,NIE Networks,,,https://www.openstreetmap.org/way/1059118156
way,1060011087,_______ 33 kV Substation,33 kv substation,54.5091947,-6.7668062,33000,distribution,NIE Networks,,,https://www.openstreetmap.org/way/1060011087
way,1060151314,______ 33 kV Substation,33 kv substation,55.0382939,-7.2402343,33000,distribution,NIE Networks,,,https://www.openstreetmap.org/way/1060151314
way,1060152742,,,54.0151053,-7.1736367,38000,generation,ESB Networks,,,https://www.openstreetmap.org/way/1060152742
way,1060421782,Newbuildings 33 kV Substation,newbuildings 33 kv substation,54.9569727,-7.358403,33000,distribution,NIE Networks,,,https://www.openstreetmap.org/way/1060421782
way,1061177202,______ 33kV Substation,33kv substation,55.0500761,-6.9417889,33000,distribution,NIE Networks,,,https://www.openstreetmap.org/way/1061177202
way,1061545933,_______ 33 kV Substation,33 kv substation,55.0005841,-6.6532345,33000,distribution,NIE Networks,,,https://www.openstreetmap.org/way/1061545933
way,1061553526,______ 33 kV Substation,33 kv substation,55.1341612,-6.6952335,33000,distribution,NIE Networks,,,https://www.openstreetmap.org/way/1061553526
way,1061695346,______ 33 kV Substation,33 kv substation,55.1335924,-6.6580375,33000,distribution,NIE Networks,,,https://www.openstreetmap.org/way/1061695346
way,1061796316,Gruig 33 kV Substation,gruig 33 kv substation,55.0405167,-6.2712517,33000,generation,NIE Networks,,,https://www.openstreetmap.org/way/1061796316
way,1062014061,Creagh Central 33 kV Substation,creagh central 33 kv substation,54.7689053,-6.5186236,33000;11000,distribution,NIE Networks,,,https://www.openstreetmap.org/way/1062014061
way,1062596406,_______ 33kV Substation,33kv substation,54.8916531,-6.3392999,33000,distribution,NIE Networks,,,https://www.openstreetmap.org/way/1062596406
way,1062604339,______ 33kV Substation,33kv substation,54.8244873,-6.4718923,33000,distribution,NIE Networks,,,https://www.openstreetmap.org/way/1062604339
way,1062671939,_______ 33 kV Substation,33 kv substation,54.8592402,-6.3304542,33000,distribution,NIE Networks,,,https://www.openstreetmap.org/way/1062671939
way,1062863475,____ 33 kV Substation,33 kv substation,54.874188,-6.2849365,33000,distribution,NIE Networks,,,https://www.openstreetmap.org/way/1062863475
way,1063238425,_______ 33 kV Substation,33 kv substation,54.8726822,-6.2610274,33000,distribution,NIE Networks,,,https://www.openstreetmap.org/way/1063238425
way,1064345205,,,54.7697114,-6.2950698,33000,generation,NIE Networks,,,https://www.openstreetmap.org/way/1064345205
way,1064437893,Toome East 33/11 kV Substation,toome east 33 11 kv substation,54.7403499,-6.395818,33000;11000,distribution,NIE Networks,,,https://www.openstreetmap.org/way/1064437893
way,1078353689,,,55.1191393,-7.2701842,20000,generation,ESB Networks,,,https://www.openstreetmap.org/way/1078353689
way,1078353690,,,55.1191557,-7.2700181,20000,generation,ESB Networks,,,https://www.openstreetmap.org/way/1078353690
way,1082722291,,,54.840265,-6.6739553,11000,minor_distribution,NIE Networks,,,https://www.openstreetmap.org/way/1082722291
way,1090430669,,,54.4722456,-5.6900024,11000,minor_distribution,NIE Networks,,,https://www.openstreetmap.org/way/1090430669
way,1092292470,,,54.5138218,-6.0572036,33000,distribution,NIE Networks,,,https://www.openstreetmap.org/way/1092292470
way,1102168850,Rathfriland 33 kV Substation,rathfriland 33 kv substation,54.2332521,-6.1470353,33000,distribution,NIE Networks,,,https://www.openstreetmap.org/way/1102168850
way,1118213071,,,54.8663136,-5.0125516,,,,,,https://www.openstreetmap.org/way/1118213071
way,1122931811,,,55.5254598,-5.5556206,,,,,,https://www.openstreetmap.org/way/1122931811
way,1131205522,,,54.9839006,-7.3158204,,minor_distribution,NIE Networks,,,https://www.openstreetmap.org/way/1131205522
way,1131205545,,,54.984925,-7.3164184,,minor_distribution,NIE Networks,,,https://www.openstreetmap.org/way/1131205545
way,1131210567,,,54.9886947,-7.3102537,,minor_distribution,NIE Networks,,,https://www.openstreetmap.org/way/1131210567
way,1132236307,,,54.8508673,-6.270538,11000,minor_distribution,NIE Networks,,,https://www.openstreetmap.org/way/1132236307
way,1132281301,,,54.8478027,-6.2724543,11000,minor_distribution,NIE Networks,,,https://www.openstreetmap.org/way/1132281301
way,1132369968,Lisnabreeny 110 kV Substation,lisnabreeny 110 kv substation,54.5611049,-5.8682101,110000,transmission,NIE Networks,,,https://www.openstreetmap.org/way/1132369968
way,1132370382,Mullavilly 110 kV Substation,mullavilly 110 kv substation,54.3698359,-6.4277322,110000,generation,NIE Networks,,,https://www.openstreetmap.org/way/1132370382
way,1132372558,Kells BESS 110 kV Substation,kells bess 110 kv substation,54.8036875,-6.1653631,110000,generation,NIE Networks,,,https://www.openstreetmap.org/way/1132372558
way,1132746435,,,54.8589282,-6.2533076,11000,minor_distribution,NIE Networks,,,https://www.openstreetmap.org/way/1132746435
way,1138310062,,,54.5485505,-5.89049,11000,minor_distribution,NIE Networks,,,https://www.openstreetmap.org/way/1138310062
way,1145605749,Divis Substation,divis substation,54.6069828,-6.0099886,11000,minor_distribution,NIE Networks,,,https://www.openstreetmap.org/way/1145605749
way,1160686814,,,54.7143825,-6.1755427,33000,distribution,NIE Networks,,,https://www.openstreetmap.org/way/1160686814
way,1164013393,,,54.7220239,-6.1976971,11000,minor_distribution,NIE Networks,,,https://www.openstreetmap.org/way/1164013393
way,1164013401,,,54.7195687,-6.1995902,11000,minor_distribution,NIE Networks,,,https://www.openstreetmap.org/way/1164013401
way,1164124992,,,54.7181689,-6.1848604,11000,minor_distribution,NIE Networks,,,https://www.openstreetmap.org/way/1164124992
way,1164125031,,,54.7195996,-6.1871026,11000,minor_distribution,NIE Networks,,,https://www.openstreetmap.org/way/1164125031
way,1164157498,,,54.7078233,-6.1875409,11000,minor_distribution,NIE Networks,,,https://www.openstreetmap.org/way/1164157498
way,1164202355,,,54.7161638,-6.1889559,11000,minor_distribution,NIE Networks,,,https://www.openstreetmap.org/way/1164202355
way,1164202379,,,54.7171018,-6.1955237,11000,minor_distribution,NIE Networks,,,https://www.openstreetmap.org/way/1164202379
way,1164203209,,,54.7193169,-6.1921939,11000,minor_distribution,NIE Networks,,,https://www.openstreetmap.org/way/1164203209
way,1164406849,,,54.7067172,-6.1805054,11000,minor_distribution,NIE Networks,,,https://www.openstreetmap.org/way/1164406849
way,1165649295,,,54.5062672,-6.0689082,11000,minor_distribution,NIE Networks,,,https://www.openstreetmap.org/way/1165649295
way,1166071566,,,54.5335321,-6.0393553,33000,distribution,NIE Networks,,,https://www.openstreetmap.org/way/1166071566
way,1167663717,Kilkeel 33kV Substation,kilkeel 33kv substation,54.0712633,-6.0396531,33000,distribution,NIE Networks,,outdoor,https://www.openstreetmap.org/way/1167663717
way,1167814853,,,54.5960671,-7.3006883,11000,minor_distribution,NIE Networks,,,https://www.openstreetmap.org/way/1167814853
way,1167892214,,,54.177163,-6.2849978,33000,distribution,NIE Networks,,,https://www.openstreetmap.org/way/1167892214
way,1168983954,Dromore South 33kV Substation,dromore south 33kv substation,54.4018854,-6.1482623,33000,transmission,NIE Networks,,,https://www.openstreetmap.org/way/1168983954
way,1169553502,,,54.3437502,-6.2775591,33000,distribution,NIE Networks,,,https://www.openstreetmap.org/way/1169553502
way,1169591135,,,54.3470984,-6.2694578,33000,distribution,NIE Networks,,,https://www.openstreetmap.org/way/1169591135
way,1171501393,,,54.1556595,-6.3278118,11000,minor_distribution,NIE Networks,,,https://www.openstreetmap.org/way/1171501393
way,1172008361,,,54.6599102,-5.6457662,11000,minor_distribution,NIE Networks,,,https://www.openstreetmap.org/way/1172008361
way,1172046442,,,54.1027234,-6.2601114,33000,distribution,NIE Networks,,,https://www.openstreetmap.org/way/1172046442
way,1172057733,,,54.1042867,-6.2674253,33000,distribution,NIE Networks,,,https://www.openstreetmap.org/way/1172057733
way,1173072072,,,54.6518971,-5.6972924,11000,minor_distribution,NIE Networks,,,https://www.openstreetmap.org/way/1173072072
way,1173072138,,,54.6512294,-5.694837,11000,minor_distribution,NIE Networks,,,https://www.openstreetmap.org/way/1173072138
way,1175159254,,,54.0620179,-5.9942787,11000,minor_distribution,NIE Networks,,,https://www.openstreetmap.org/way/1175159254
way,1176202050,,,54.5613202,-6.9742124,33000,generation,NIE Networks,,,https://www.openstreetmap.org/way/1176202050
way,1179822633,Monaghan Street B Newry Substation,monaghan street b newry substation,54.1762213,-6.3416138,11000,minor_distribution,NIE Networks,,,https://www.openstreetmap.org/way/1179822633
way,1180770632,,,54.7281887,-5.7932295,11000,minor_distribution,NIE Networks,,,https://www.openstreetmap.org/way/1180770632
way,1181831645,,,54.8540692,-5.9124437,,generation,NIE Networks,,,https://www.openstreetmap.org/way/1181831645
way,1182728950,,,54.5750009,-5.9053864,,,,,,https://www.openstreetmap.org/way/1182728950
way,1185227981,,,54.19486,-6.3487616,33000,distribution,NIE Networks,,,https://www.openstreetmap.org/way/1185227981
way,1187509696,,,54.512652,-6.2878302,33000,distribution,NIE Networks,,,https://www.openstreetmap.org/way/1187509696
way,1189509347,____ 33 kV Substation,33 kv substation,54.343444,-6.2597636,33000,transmission,NIE Networks,,,https://www.openstreetmap.org/way/1189509347
way,1204031006,Ballybay 38 kV Substation,ballybay 38 kv substation,54.121223,-6.9078722,38000,distribution,ESB Networks,,,https://www.openstreetmap.org/way/1204031006
way,1206863993,,,54.7281486,-5.793256,11000,minor_distribution,NIE Networks,,,https://www.openstreetmap.org/way/1206863993
way,1208368204,Lenalea 110 kV Substation,lenalea 110 kv substation,54.9028813,-7.8642829,110000,generation,EirGrid,,,https://www.openstreetmap.org/way/1208368204
way,1215470119,Drumlyon 'D',drumlyon d,54.3548497,-7.6666076,11000,minor_distribution,NIE Networks,,,https://www.openstreetmap.org/way/1215470119
way,1222598906,,,54.4030698,-6.3561363,11000,minor_distribution,NIE Networks,,,https://www.openstreetmap.org/way/1222598906
way,1225211826,,,55.426218,-5.6986076,,,,,,https://www.openstreetmap.org/way/1225211826
way,1227008155,,,54.6680611,-6.2005454,33000,distribution,NIE Networks,,,https://www.openstreetmap.org/way/1227008155
way,1227104797,,,54.5873869,-6.2450398,33000,industrial,NIE Networks,,,https://www.openstreetmap.org/way/1227104797
way,1227788793,,,55.4226101,-5.7315124,,minor_distribution,,,,https://www.openstreetmap.org/way/1227788793
way,1231184266,Drumlins Park Wind Farm 110 kV Substation,drumlins park wind farm 110 kv substation,54.1252631,-7.1528216,110000;33000,generation,EirGrid,,,https://www.openstreetmap.org/way/1231184266
way,1231198635,Eshmore Substation,eshmore substation,54.5392892,-6.9831794,33000,generation,NIE Networks,,,https://www.openstreetmap.org/way/1231198635
way,1234355853,,,54.1588378,-7.2404269,20000;10000,yes,ESB Networks,,,https://www.openstreetmap.org/way/1234355853
way,1236532667,,,54.1169555,-7.1652178,20000;10000,minor_distribution,ESB Networks,,,https://www.openstreetmap.org/way/1236532667
way,1239669668,,,54.2718401,-7.1551377,20000,minor_distribution,ESB Networks,,,https://www.openstreetmap.org/way/1239669668
way,1240466487,,,54.0642644,-6.0138302,11000,minor_distribution,NIE Networks,,,https://www.openstreetmap.org/way/1240466487
way,1251742131,,,54.2441891,-6.9112818,110000,transmission,EirGrid,,,https://www.openstreetmap.org/way/1251742131
way,1254317115,,,54.6196459,-6.2164098,11000,minor_distribution,NIE Networks,,,https://www.openstreetmap.org/way/1254317115
way,1257624076,,,54.6024082,-5.9447743,11000,minor_distribution,NIE Networks,,,https://www.openstreetmap.org/way/1257624076
way,1257624122,,,54.6060369,-5.9424708,11000,minor_distribution,NIE Networks,,,https://www.openstreetmap.org/way/1257624122
way,1257760823,,,54.0801772,-6.6120864,11000,minor_distribution,NIE Networks,,,https://www.openstreetmap.org/way/1257760823
way,1258857486,,,54.5456895,-6.0091047,11000,minor_distribution,NIE Networks,,,https://www.openstreetmap.org/way/1258857486
way,1259093545,,,54.6075841,-5.9460688,11000,minor_distribution,NIE Networks,,,https://www.openstreetmap.org/way/1259093545
way,1261939259,,,54.4489336,-6.4145332,,minor_distribution,NIE Networks,,,https://www.openstreetmap.org/way/1261939259
way,1261990602,,,55.5331158,-5.129228,,,Scottish and Southern Electricity Networks,,,https://www.openstreetmap.org/way/1261990602
way,1262202147,,,54.9559199,-7.3613229,,minor_distribution,NIE Networks,,,https://www.openstreetmap.org/way/1262202147
way,1264789933,,,54.5589916,-5.9810906,,minor_distribution,NIE Networks,,,https://www.openstreetmap.org/way/1264789933
way,1268147938,,,54.5378345,-6.0144028,,minor_distribution,NIE Networks,,,https://www.openstreetmap.org/way/1268147938
way,1271952853,,,54.5907241,-5.9410277,,minor_distribution,NIE Networks,,,https://www.openstreetmap.org/way/1271952853
way,1271981812,,,54.5895149,-5.9410511,,minor_distribution,NIE Networks,,,https://www.openstreetmap.org/way/1271981812
way,1272105860,,,54.5926949,-5.9385731,,minor_distribution,NIE Networks,,,https://www.openstreetmap.org/way/1272105860
way,1286237441,,,54.7041437,-6.1839671,,minor_distribution,NIE Networks,,,https://www.openstreetmap.org/way/1286237441
way,1286633996,,,54.7375513,-6.0453654,,minor_distribution,NIE Networks,,,https://www.openstreetmap.org/way/1286633996
way,1293384307,,,55.0163259,-7.3424183,,minor_distribution,NIE Networks,,,https://www.openstreetmap.org/way/1293384307
way,1296645109,,,54.5543414,-6.0168916,11000,minor_distribution,NIE Networks,,,https://www.openstreetmap.org/way/1296645109
way,1311781047,The Fairways Substation,the fairways substation,54.3674873,-5.557353,11000,minor_distribution,NIE Networks,,,https://www.openstreetmap.org/way/1311781047
way,1314564214,,,54.2672688,-5.9250146,11000,industrial,NIE Networks,,,https://www.openstreetmap.org/way/1314564214
way,1314862705,,,54.6508197,-5.7127714,11000,minor_distribution,NIE Networks,,,https://www.openstreetmap.org/way/1314862705
way,1315106067,,,54.6479128,-5.6808043,11000,minor_distribution,NIE Networks,,,https://www.openstreetmap.org/way/1315106067
way,1315106552,,,54.6479087,-5.6840252,11000,minor_distribution,NIE Networks,,,https://www.openstreetmap.org/way/1315106552
way,1316139715,,,54.7214878,-5.8237394,11000,minor_distribution,NIE Networks,,,https://www.openstreetmap.org/way/1316139715
way,1316186344,,,54.7232272,-5.8172419,11000,minor_distribution,NIE Networks,,,https://www.openstreetmap.org/way/1316186344
