eval_index,temperature,current_dd,best_dd,candidate_dd,delta_dd,accepted,best_update,swap_i,swap_j
1214,0.029246084613731033,8.226411744999012,8.165985780556488,inf,inf,False,False,62,44
1215,0.029219527492126585,8.226411744999012,8.165985780556488,inf,inf,False,False,62,77
1216,0.029192994485911165,8.226411744999012,8.165985780556488,8.226411744999012,0.0,True,False,80,172
1217,0.029166485573186608,8.226411744999012,8.165985780556488,inf,inf,False,False,173,239
1218,0.029140000732074647,8.228190249142216,8.165985780556488,8.228190249142216,0.0017785041432034632,True,False,183,109
1219,0.029113539940716884,8.228190249142216,8.165985780556488,8.228190249142216,0.0,True,False,61,115
1220,0.02908710317727476,8.228190249142216,8.165985780556488,8.228190249142216,0.0,True,False,221,21
1221,0.029060690419929543,8.228190249142216,8.165985780556488,8.228190249142216,0.0,True,False,140,223
1222,0.029034301646882334,8.231104250876806,8.165985780556488,8.231104250876806,0.0029140017345898883,True,False,82,75
1223,0.029007936836354005,8.231104250876806,8.165985780556488,8.231104250876806,0.0,True,False,163,108
1224,0.028981595966585214,8.231104250876806,8.165985780556488,inf,inf,False,False,73,45
1225,0.028955279015836388,8.231104250876806,8.165985780556488,8.231104250876806,0.0,True,False,132,215
1226,0.028928985962387677,8.208972465525415,8.165985780556488,8.208972465525415,-0.02213178535139093,True,False,114,169
1227,0.02890271678453897,8.208972465525415,8.165985780556488,8.208972465525415,0.0,True,False,146,16
1228,0.028876471460609843,8.208972465525415,8.165985780556488,8.208972465525415,0.0,True,False,27,156
1229,0.02885024996893958,8.191289515084746,8.165985780556488,8.191289515084746,-0.017682950440669032,True,False,141,157
1230,0.028824052287887116,8.191289515084746,8.165985780556488,8.191289515084746,0.0,True,False,106,22
1231,0.028797878395831047,8.191289515084746,8.165985780556488,8.191289515084746,0.0,True,False,96,210
1232,0.028771728271169604,8.191289515084746,8.165985780556488,8.191289515084746,0.0,True,False,204,76
1233,0.028745601892320626,8.191672948989062,8.165985780556488,8.191672948989062,0.0003834339043162771,True,False,208,128
1234,0.028719499237721557,8.191672948989062,8.165985780556488,8.191672948989062,0.0,True,False,200,14
1235,0.02869342028582941,8.191672948989062,8.165985780556488,8.191672948989062,0.0,True,False,130,61
1236,0.028667365015120776,8.191672948989062,8.165985780556488,inf,inf,False,False,45,47
1237,0.028641333404091786,8.191672948989062,8.165985780556488,inf,inf,False,False,167,62
1238,0.028615325431258082,8.191942378621622,8.165985780556488,8.191942378621622,0.0002694296325600476,True,False,73,150
1239,0.02858934107515484,8.190462973984317,8.165985780556488,8.190462973984317,-0.001479404637304782,True,False,58,82
1240,0.028563380314336702,8.19045730285357,8.165985780556488,8.19045730285357,-5.6711307472312456e-06,True,False,166,128
1241,0.02853744312737781,8.19045730285357,8.165985780556488,8.19045730285357,0.0,True,False,239,185
1242,0.028511529492871737,8.188216454369135,8.165985780556488,8.188216454369135,-0.002240848484435176,True,False,69,141
1243,0.028485639389431515,8.18876091666696,8.165985780556488,8.18876091666696,0.0005444622978245661,True,False,63,231
1244,0.028459772795689585,8.18876091666696,8.165985780556488,8.18876091666696,0.0,True,False,29,218
1245,0.02843392969029778,8.18876091666696,8.165985780556488,8.18876091666696,0.0,True,False,84,14
1246,0.028408110051927355,8.18876091666696,8.165985780556488,8.192875257032654,0.004114340365694247,False,False,237,167
1247,0.028382313859268885,8.18876091666696,8.165985780556488,8.18876091666696,0.0,True,False,192,110
1248,0.028356541091032333,8.18876091666696,8.165985780556488,8.18876091666696,0.0,True,False,106,134
1249,0.028330791725946984,8.18876091666696,8.165985780556488,inf,inf,False,False,169,180
1250,0.02830506574276142,8.18876091666696,8.165985780556488,8.18876091666696,0.0,True,False,7,121
1251,0.028279363120243553,8.18876091666696,8.165985780556488,8.18876091666696,0.0,True,False,200,208
1252,0.028253683837180542,8.18876091666696,8.165985780556488,8.18876091666696,0.0,True,False,222,146
1253,0.02822802787237883,8.18876091666696,8.165985780556488,8.18876091666696,0.0,True,False,141,202
1254,0.028202395204664103,8.18876091666696,8.165985780556488,inf,inf,False,False,10,8
1255,0.028176785812881276,8.18876091666696,8.165985780556488,8.18876091666696,0.0,True,False,23,133
1256,0.028151199675894446,8.18876091666696,8.165985780556488,8.18876091666696,0.0,True,False,37,206
1257,0.02812563677258694,8.18876091666696,8.165985780556488,8.18876091666696,0.0,True,False,117,100
1258,0.028100097081861248,8.18876091666696,8.165985780556488,inf,inf,False,False,215,81
1259,0.028074580582639008,8.18876091666696,8.165985780556488,8.18876091666696,0.0,True,False,169,168
1260,0.02804908725386101,8.18876091666696,8.165985780556488,8.18876091666696,0.0,True,False,166,22
1261,0.028023617074487157,8.18876091666696,8.165985780556488,inf,inf,False,False,170,183
1262,0.027998170023496468,8.18876091666696,8.165985780556488,8.18876091666696,0.0,True,False,19,47
1263,0.027972746079887038,8.18876091666696,8.165985780556488,8.18876091666696,0.0,True,False,46,233
1264,0.027947345222676046,8.18876091666696,8.165985780556488,8.18876091666696,0.0,True,False,140,146
1265,0.02792196743089972,8.18876091666696,8.165985780556488,8.18876091666696,0.0,True,False,145,71
1266,0.02789661268361332,8.18876091666696,8.165985780556488,8.18876091666696,0.0,True,False,17,174
1267,0.027871280959891127,8.18786155760207,8.165985780556488,8.18786155760207,-0.0008993590648902483,True,False,215,1
1268,0.02784597223882642,8.188830210755604,8.165985780556488,8.188830210755604,0.000968653153535115,True,False,229,175
1269,0.027820686499531486,8.188830210755604,8.165985780556488,8.188830210755604,0.0,True,False,75,181
1270,0.02779542372113753,8.188830210755604,8.165985780556488,8.188830210755604,0.0,True,False,57,116
1271,0.027770183882794768,8.188830210755604,8.165985780556488,8.188830210755604,0.0,True,False,22,77
1272,0.027744966963672298,8.188830210755604,8.165985780556488,8.188830210755604,0.0,True,False,70,143
1273,0.02771977294295816,8.188830210755604,8.165985780556488,8.188830210755604,0.0,True,False,148,238
1274,0.0276946017998593,8.188830210755604,8.165985780556488,8.188830210755604,0.0,True,False,94,92
1275,0.027669453513601505,8.188830210755604,8.165985780556488,8.188830210755604,0.0,True,False,182,84
1276,0.02764432806342947,8.188830210755604,8.165985780556488,8.188830210755604,0.0,True,False,65,41
1277,0.027619225428606717,8.188830210755604,8.165985780556488,8.188830210755604,0.0,True,False,197,119
1278,0.0275941455884156,8.188830210755604,8.165985780556488,8.188830210755604,0.0,True,False,202,7
1279,0.0275690885221573,8.188830210755604,8.165985780556488,inf,inf,False,False,6,96
1280,0.027544054209151753,8.18600898571917,8.165985780556488,8.18600898571917,-0.0028212250364347824,True,False,179,19
1281,0.02751904262873772,8.18600898571917,8.165985780556488,8.18600898571917,0.0,True,False,95,236
1282,0.027494053760272696,8.18600898571917,8.165985780556488,8.18600898571917,0.0,True,False,29,47
1283,0.027469087583132934,8.18600898571917,8.165985780556488,8.18600898571917,0.0,True,False,100,119
1284,0.027444144076713417,8.18600898571917,8.165985780556488,8.18600898571917,0.0,True,False,37,90
1285,0.02741922322042781,8.18600898571917,8.165985780556488,inf,inf,False,False,73,33
1286,0.027394324993708512,8.18600898571917,8.165985780556488,8.18600898571917,0.0,True,False,176,102
1287,0.027369449376006577,8.185614181706514,8.165985780556488,8.185614181706514,-0.00039480401265556964,True,False,50,208
1288,0.02734459634679171,8.187899913013515,8.165985780556488,8.187899913013515,0.002285731307001271,True,False,199,88
1289,0.027319765885552287,8.196609734924472,8.165985780556488,8.196609734924472,0.008709821910956705,True,False,156,16
1290,0.027294957971795274,8.209616965056304,8.165985780556488,8.209616965056304,0.013007230131831804,True,False,124,174
1291,0.02727017258504627,8.209616965056304,8.165985780556488,inf,inf,False,False,1,173
1292,0.02724540970484947,8.209616965056304,8.165985780556488,8.209616965056304,0.0,True,False,0,15
1293,0.02722066931076762,8.209616965056304,8.165985780556488,8.209616965056304,0.0,True,False,169,200
1294,0.027195951382382053,8.209616965056304,8.165985780556488,inf,inf,False,False,72,5
1295,0.027171255899292618,8.210332225029912,8.165985780556488,8.210332225029912,0.0007152599736084397,True,False,213,13
1296,0.027146582841117695,8.210332225029912,8.165985780556488,8.210332225029912,0.0,True,False,176,56
1297,0.02712193218749419,8.210332225029912,8.165985780556488,8.210332225029912,0.0,True,False,184,102
1298,0.027097303918077485,8.210332225029912,8.165985780556488,8.210332225029912,0.0,True,False,212,117
1299,0.027072698012541425,8.210367256369334,8.165985780556488,8.210367256369334,3.5031339422175733e-05,True,False,213,237
1300,0.027048114450578326,8.210367256369334,8.165985780556488,8.210367256369334,0.0,True,False,137,199
1301,0.02702355321189895,8.210192376947491,8.165985780556488,8.210192376947491,-0.00017487942184324368,True,False,69,114
1302,0.02699901427623247,8.210192376947491,8.165985780556488,8.210192376947491,0.0,True,False,23,212
1303,0.02697449762332648,8.210192376947491,8.165985780556488,8.210192376947491,0.0,True,False,220,164
1304,0.026950003232946947,8.210192376947491,8.165985780556488,8.210192376947491,0.0,True,False,198,100
1305,0.026925531084878218,8.210149501797988,8.165985780556488,8.210149501797988,-4.287514950362947e-05,True,False,83,125
1306,0.026901081158923014,8.210149501797988,8.165985780556488,8.210149501797988,0.0,True,False,63,110
1307,0.02687665343490236,8.210149501797988,8.165985780556488,8.210149501797988,0.0,True,False,167,73
1308,0.026852247892655657,8.210149501797988,8.165985780556488,8.210149501797988,0.0,True,False,9,35
1309,0.026827864512040556,8.21142076232761,8.165985780556488,8.21142076232761,0.0012712605296218982,True,False,50,144
1310,0.02680350327293303,8.21142076232761,8.165985780556488,8.21142076232761,0.0,True,False,232,203
1311,0.026779164155227325,8.21142076232761,8.165985780556488,8.21142076232761,0.0,True,False,104,36
1312,0.02675484713883594,8.21142076232761,8.165985780556488,8.21142076232761,0.0,True,False,27,11
1313,0.02673055220368962,8.21142076232761,8.165985780556488,8.21142076232761,0.0,True,False,42,236
1314,0.02670627932973732,8.213957164449802,8.165985780556488,8.213957164449802,0.002536402122192527,True,False,80,179
